movieId,rating,userId
4223,3,2746285
3698,3,8415715
6870,5,1701863
916,3.5,12960564
541,5,14015667
1047,4,8959278
1220,3,6588792
7036,0,17047382
27410,4.5,7164576
548,4,6819477
2000,5,11431623
2396,3.5,7768776
3681,4.5,1658766
2443,4,17261207
4990,3.5,10477967
858,5,9532205
2968,3.5,17202000
1952,3.5,16084956
2389,3,16594853
60766,3.5,6949482
3176,4,10094200
30825,3,14881200
141,3,9392911
2115,4,8502552
597,3.5,13893591
4102,4.5,14277715
2944,4.5,2663896
457,4,5384482
48780,5,4217072
2161,4.5,18633136
1307,5,16899873
1089,4,18327205
4993,5,19695830
7361,5,17091461
102,3,17749886
1907,3,7612193
1358,4,5519685
2081,3,16966313
2125,3,11334302
6059,3,11704976
45720,3,1609060
3489,3,565333
105,3,19354893
1954,5,4282692
810,3,19476737
47099,3.5,17754082
2716,4,11138266
5843,3.5,14353944
551,5,8730361
4306,4,19618423
8464,4,5654621
4489,3,12388352
671,4,1593450
858,5,5301020
2401,5,11887724
145,3,3189813
2001,4,13950334
1148,3,2643071
5055,3,6199328
44191,3.5,2362947
1580,4.5,4231843
3267,4.5,990751
1198,3.5,15256947
480,3,4460991
3503,3,15341195
317,3,8309820
52,4,19612368
1101,4.5,17325058
2014,3,16349201
2935,5,9151028
903,4.5,250687
92507,4,11900726
7445,4,18486251
39,4,275441
5971,5,10664090
3996,4,826274
785,4,14945247
2291,3,102356
3766,3,2657680
196,0,11303367
7943,4,11378185
280,3,18936549
3334,4,11289025
46530,4,2834891
377,4,11859594
239,3,11538500
1291,5,9794324
56367,4.5,5564051
2997,4,9100697
7438,4,7789082
2581,3,9792073
5325,5,1828583
1963,3.5,15398134
2919,4,10247121
5060,3,3329660
82378,3,18881967
1097,5,18361657
1407,3.5,18843032
6593,3.5,11157252
56171,3.5,2777095
1247,5,16820984
2617,3.5,12504372
1961,4,9053153
1267,5,18799578
2802,3.5,2913351
2716,3.5,10687006
7438,4,4974621
2664,3.5,8697088
3159,3.5,16673117
2324,5,4851009
413,4,13197213
899,4.5,10429868
904,5,5652495
3481,4,9055279
3174,3,3534412
44199,4,16455202
344,4,8411624
1353,3,7526892
68791,3.5,6227458
1376,4,4522807
7278,3.5,1717348
8985,3,2518190
188,3,1045921
66934,5,8627414
3723,4,11564666
2529,4.5,11795280
551,4.5,675585
85179,5,10440014
824,4,11960935
6709,3,438346
1136,3,6224279
4503,3.5,15394991
1793,5,11108171
3535,4,13699252
5853,3,17147222
1,4.5,1729529
93840,3.5,13716344
2150,4.5,16991621
1284,4,6577826
3675,4.5,616378
914,5,17630637
1580,3.5,8282673
26662,4,2650537
77731,4.5,16476385
5400,3,12385959
1179,3,5143581
2716,3,5315291
608,4,13210931
2174,4,3499834
5546,3,8347935
608,3.5,3972599
110,5,17775819
5945,3.5,14254014
1921,4,16148646
5630,5,15855021
2951,4,10303667
1721,5,10519527
481,4,4003122
3996,3,2979363
866,3.5,6258106
3994,4,5950765
904,3.5,10591791
170,4.5,6689060
231,4.5,10793167
1249,4,17319627
4963,3,13586964
231,3.5,14297201
56171,3,18204808
4993,4.5,12803820
55442,3.5,1838209
902,4.5,9450279
784,4,9136490
25,4,11758148
1485,3,10172464
1617,3.5,2645660
43497,5,354330
280,5,5735046
8376,4.5,7372541
40629,5,11797511
1242,3.5,19461055
1485,3.5,11005456
48385,4,15186935
3916,4,8781407
1033,3.5,8443774
3618,3,12181706
3020,3,19202401
1965,3,3159647
39427,3,17268315
357,4,7902997
1374,4,3978368
8958,4,3224194
1573,5,13332311
1101,3.5,11465148
62,4,737472
1093,4,6214366
8373,3.5,5132186
700,3,4138325
1367,3.5,4823666
4486,3,7809122
4019,3,7907979
224,4,4138683
2867,4.5,5233723
1207,5,2444016
8379,4,18228419
3487,3,3173078
1973,3,15150981
1961,3,17470870
6219,4,2982310
3701,4,5298698
6871,3,3460113
6542,4,18056709
515,4,5537403
1917,4,12390120
37729,3,8506839
7373,3.5,5833511
1610,3.5,2926347
4963,5,10312116
1222,3.5,8795820
714,5,6887686
30812,3.5,6069107
5009,3,3404781
3753,3,15490740
1951,3,17124593
2985,3.5,6141961
7055,4,4701107
8,3,3594530
49651,4,1539940
113,3,4186066
5596,4,527576
2443,5,9151028
110,5,13614112
327,5,13615880
1476,4,17851761
7147,4,18922046
39,3,4475333
1732,3.5,10509830
6,4,1277659
4361,4.5,9217826
1047,3,16297924
4085,4,17267887
555,5,9621632
538,4,1511327
150,3,11228408
256,4,11467969
1617,4,19922390
7454,4,5409700
1411,3,17337435
4022,4,4309965
1302,4.5,815861
3127,3,16832450
2875,5,3506872
5400,4,12273455
1234,4,16788280
5574,4,1275070
30793,4,10436477
1580,3.5,13764710
1918,4,15739142
1625,4,18309292
3256,5,8053166
253,4,6841980
4993,4,9021164
1198,4,12539111
6982,4.5,608787
16,4,9704736
2425,4,12455221
6371,0,1384965
2750,3.5,18289162
1610,4.5,16586995
3070,4,474299
368,5,7474240
26695,4.5,383014
3755,3,11938145
3005,3.5,10160087
613,4,19285577
1231,3,9033113
1968,3,11933072
55267,5,13581141
810,3,9176765
63131,5,5976930
1862,3,18025918
293,5,7503977
4306,4,1989040
50794,4,18496951
1446,5,5782949
1235,4.5,19355518
1617,5,16793192
6663,3.5,12082225
4141,3,3299798
1663,3,17659869
2424,4,16886513
6768,5,17702966
51080,3.5,16047753
161,3.5,7809122
3916,5,12981782
2571,3,16167703
8534,4,13389588
3208,3.5,7650217
2407,4.5,9866533
7620,3.5,17691107
4321,4,11912479
2529,4.5,19090381
2115,4.5,5014433
48780,4,17185336
592,3,8451703
1233,4,8524128
673,3.5,12719038
1801,4,15538910
52668,3.5,14113828
4776,3.5,18311327
3100,4,11434213
780,5,14798096
65216,4,13253332
1297,4.5,3301959
1370,5,3951935
7255,4,11603530
527,4,10341424
2990,4,4787516
2100,3,3257235
1064,4,18917134
4387,3,10088574
1262,5,2442677
1643,4,3703443
3029,3,16878422
3789,4,9530079
2616,3,7965704
70,4,14365740
2291,4,15420567
50,4.5,5956891
72998,5,14572876
5291,5,9446350
1358,4,5551120
1274,4,3955381
2150,5,16575600
3461,4.5,3298387
3633,3.5,8234736
1247,5,10602632
31184,3.5,8609072
2325,3,13726882
55442,4,1910614
2949,3,11062823
7570,3,15558878
1662,4.5,15112903
4878,4,19052962
5460,3.5,453832
3354,4,1599434
691,3.5,5361763
281,3.5,7087169
1147,5,7821499
51540,3,1547245
7084,5,6118617
432,3,15950574
168,3,5405575
590,5,16271991
2628,3,14465445
3717,4,16971190
4980,3,7458825
3210,4,19057677
56367,4,5726402
1029,4.5,7850773
4787,3.5,8106962
1125,3,17467495
1265,4,13745940
2356,3,6953502
1029,3.5,18815597
2791,5,8175796
923,5,2596312
7454,4,2871504
3897,4,17327380
2268,5,8019929
1196,4,19451161
2424,4,12224037
2409,3,6570360
936,4,14337280
832,3.5,15128424
33004,3.5,6141674
31696,4,8804821
913,4,7287044
5060,5,9427917
539,3,11027460
2245,3,11879634
3730,4,5609898
40278,4,9398805
1380,5,10955518
2959,4,15602886
82202,3.5,14401685
3157,3,40112
3930,3,11700065
364,3.5,13189713
1704,5,2286809
3791,3.5,13370264
236,4,18591
541,3.5,1860284
2502,5,5005627
953,3.5,15373879
1569,3,9196250
172,5,18695290
1021,4.5,17510324
1256,4,10012703
5309,4,15694081
3836,4,15773327
6188,4.5,18472196
455,3,13615880
6947,3.5,6737355
6874,3,19503260
7016,3.5,13510182
1193,5,14577037
2801,3,11717515
353,5,7638359
519,4.5,15733178
1457,4,7521623
2950,3,496999
5502,3,16657007
6807,5,8649418
6156,3.5,1720295
4014,4,13981214
36,4.5,5893629
5060,4,4107964
1288,3,18201629
457,4.5,16685137
500,3.5,1835066
1101,3.5,11078434
1986,5,2118278
52952,4,17721988
1200,3,6653822
4467,3.5,17904146
6564,3,14253031
3256,4,12923074
253,3,667137
609,3,133558
2054,3.5,4802644
8943,4,13770407
3814,4,13087193
53519,5,5090571
5336,3,17088872
8965,4,13260011
788,3.5,16006763
1197,5,7953488
1409,3.5,16123428
5010,3.5,7599459
2529,4,16171794
1222,4,5652853
2993,4,11454610
2407,4,820506
2236,3,18736709
2054,3,12219946
2100,4,7677848
6291,4.5,7523855
7675,3,13402751
71520,4.5,1384073
5,3,19414619
1387,3.5,2995207
4979,3,12684299
2478,3,873657
5013,3.5,17474674
8645,3.5,2618316
53464,5,15625943
42015,3,11747448
2867,3.5,4245827
1721,3,4503267
2355,5,13203626
2193,4,2934302
2000,4,19936374
91890,3.5,16184528
2394,4.5,8019929
5679,3,16203228
1682,4,2471360
2997,4,369583
56367,4.5,2523620
1573,3.5,10392112
4027,5,14533225
2924,4,10994257
46948,3,5557084
1210,4.5,2239265
5481,3.5,15006509
1676,4,19622781
593,4,8234307
2657,4.5,561762
1265,4,1823439
1266,3,6442390
745,5,12297943
2289,4,14724547
1727,3.5,7951362
17,4,16161809
1816,4.5,5565462
2571,4,13692930
2918,4,1458014
24,3,10978666
3498,3.5,9819150
30707,4,5602790
1230,3,14398219
5103,3.5,8154774
33487,4,12496015
2023,3.5,5117452
1210,4,12996981
110,4,8259757
51080,3.5,7924714
46578,3.5,7648378
589,3.5,6068750
2997,4,14093593
51662,5,5441135
733,4,1295734
103,4,7074988
44665,3,7211959
4886,3.5,19344909
1183,3,17796216
1080,4,16279295
1263,5,4594230
1215,4,7756469
4306,3.5,852993
802,3,6287772
465,4,16999999
1431,3,3212174
318,5,11175327
3685,3.5,18940745
5970,3,18481269
81845,5,3083722
5378,3.5,11102902
6331,4,13100054
55805,4,13587821
10,3,12989515
5114,4,10993990
357,3,12644648
62,3.5,2237567
3107,4.5,7638555
500,3,5627902
71535,4.5,9856407
316,4,14698256
44555,3.5,3954328
34811,3,11130337
1517,4.5,8669457
1148,4.5,19623406
2439,3,13950762
2324,4.5,8222716
1801,3,3657309
4019,4,18305559
3105,3,2297328
4643,3,1058103
1094,5,9232525
8044,4,18152156
6599,3,9753959
2366,4,8806786
79,3,18159585
2105,3,2773005
111,3.5,7045875
1193,4.5,19542552
4521,4,4823666
6763,3,1383716
4710,3.5,871854
3683,3.5,10278717
56367,4,1639155
1373,4.5,162313
79132,3.5,12981157
1704,3.5,3343377
6639,4.5,15902833
1219,3,17790589
25827,3.5,12876316
1984,4,5285821
2273,3,10476431
5989,5,79138
44761,3,7697958
46976,3.5,5790449
3535,3.5,16222748
2826,4,10802401
1333,4.5,1831172
1203,5,2730961
2028,3,10003505
2951,4,7002920
1219,4.5,8066330
5679,3,4421432
7361,3.5,776498
2002,4.5,1922296
7934,4,3569222
6909,4,17729222
4846,3,5006609
2959,5,3708873
552,3,2448016
3723,4,17448795
256,3,9433186
71520,3,5226847
3409,3,13718737
2478,5,14988667
4102,4,13280051
3785,4,9252011
2206,4,9222808
934,3,9355226
55946,4,18062335
2988,3,7498833
69481,4,10840354
1262,5,3957275
1704,5,14729691
85414,4,18350620
1885,4,5249708
2916,4,505930
48738,5,7395689
5444,4,13717201
1213,5,12281903
349,4.5,16931307
70,4,17525452
1092,5,15000883
158,3,14426278
2105,3,4620878
527,5,11523443
2054,3.5,16595014
10,3,3495673
237,3,15657378
4369,5,15564843
1129,4,8128770
2987,3,1658479
3111,5,1268390
589,3.5,10034707
302,5,5439956
2313,4,18016987
616,3.5,3508746
4321,3,8095638
4034,5,15882955
2613,4,12683316
3160,4.5,3899479
6236,4,1547245
49272,4.5,16691121
11,5,709967
30812,4,9404306
7079,3,9266424
440,4,15593688
224,3.5,13918970
4148,3.5,4229878
608,5,19468254
2841,5,13127826
1272,4,485533
785,4.5,8427896
104,4,8210535
2858,4,19057677
1242,4,17449491
293,4,2827854
587,4,5772732
1136,5,5822937
1247,4,18538441
4185,4,9152796
3070,3.5,12717073
1370,3,15304421
5169,3,4784015
27773,3.5,11021138
1208,5,8416340
1393,4,15082647
3526,4,3069667
1221,5,14601792
1393,4,10350497
3300,3,1200343
1172,3,14418258
1267,4.5,17685319
2002,4,10055532
150,5,1709525
90620,3,7192544
2919,5,10922547
62,5,15530819
3741,3,7976903
495,5,7381705
5364,4,11675668
53972,4,12030393
3,4,1388859
1213,5,415002
969,5,11706316
106920,4.5,16464919
1288,3,1043528
457,3.5,9600056
1291,4,993894
1374,4,14827691
1277,4,6397400
175,4,9833063
279,5,638453
2455,3,4967513
1909,3,11707298
3988,5,13503931
56339,4,9040151
5481,3,2981328
1485,3,14760696
2916,4,15175807
1210,5,6992508
46530,4,13894735
260,5,18196360
3386,3,18941889
1894,3,4965977
411,3,9399591
1831,3,17090836
2791,3.5,19058393
1291,3,1698558
8784,5,9602217
3911,4.5,6755072
1244,5,15139819
48780,4.5,4500088
904,5,3651702
919,5,8869423
2502,4,4860369
539,3,4492909
3147,4,255473
4719,3,18918474
1193,4,5775196
50872,4.5,16176080
4022,5,14511151
1222,4.5,1928422
1246,5,16815357
196,3,7026889
6307,4,320
2313,4,17360422
3028,4,11939626
3471,3,18807311
1663,4.5,8764939
81847,4.5,13340240
1197,3,10232744
1968,4,18398718
1544,4,9834832
5418,3.5,19788169
7367,3,1469838
10,3.5,1767482
59126,5,4089174
4247,3,6440139
46530,5,4615609
4963,3.5,12652668
6863,3,8213482
1208,4,13540276
83579,3.5,17785249
919,5,17518486
5309,4,1781628
46976,4,14365740
2471,4.5,30057
48082,4.5,15581507
6287,3.5,15825355
71033,5,11705762
329,4.5,17810558
924,5,9037632
356,5,13779642
4995,4,3686708
2712,4,674140
1734,4,17389372
27731,3.5,9776678
1321,3,6213670
631,3,6707760
4306,4,14112292
110,3.5,19983490
2948,3,7040535
4886,4.5,6772236
50,5,6039799
3753,3.5,4160329
6765,3,15534552
64839,4.5,11185382
1907,4,5737082
2409,4,4344775
605,4,13998735
1265,4,8356579
2687,4.5,15742679
432,3,7058323
319,4.5,18083357
3063,3.5,15558878
4427,3.5,17184943
1022,5,13023271
3700,3.5,12907392
364,4.5,10684754
2987,5,9693770
390,4,7403351
3723,5,6967486
1983,4,14789023
6953,4,15168235
6279,4,11378185
7318,3.5,10864484
1200,5,996287
104,5,891233
4867,3,18874109
5825,3,1681985
8873,4,7392546
87222,4.5,12837934
4757,4.5,502983
454,4,9911810
34150,3.5,18122453
5952,4,12960135
555,4,18910384
3578,4,7939771
1394,3.5,6003720
5445,4,3294100
4175,4,3481044
4533,4,7019514
2571,4.5,14289468
5299,3.5,12274795
2132,5,10278717
6909,4,2359768
74,5,3755470
2087,4,11160003
475,5,19432175
214,4,4784015
16,4,2692776
77561,3.5,350597
33493,5,10483735
266,3,3786905
1270,4,19313207
265,4.5,18227865
1380,4,7181864
296,5,3646986
741,3.5,15669130
5445,4.5,19393240
6711,3.5,19389899
1792,5,10339459
8464,4,19243372
4452,4,16499729
2941,5,18753444
332,3.5,2472308
4993,4,11366719
48,4,16878422
2407,3.5,7148073
32031,3.5,19001579
1414,3,184317
2936,5,7592350
4027,3.5,12733612
1722,5,10897168
333,4.5,1509488
1208,3.5,2528603
2183,4,14782343
2403,4,11880420
2762,5,17156098
1060,5,17770192
8371,3.5,5333366
1280,5,12847203
32,4.5,5629938
6078,4,620701
1061,3,17574800
2414,3.5,12876316
3535,4.5,13451903
2915,4,13680
55094,3.5,1411256
281,5,9432562
1527,3,17875623
107,4,6732443
5341,4,2981293
1527,4,7982
3147,4,16484671
4489,5,13177335
54272,4,9680143
6493,3,7126890
99114,4,19069788
908,4.5,9396644
908,3,6940999
79428,3,15652305
1391,3,10476431
5954,4.5,3267185
18,4,2852251
356,3.5,17533024
2762,4.5,2129012
2427,3,11614567
223,4,16167703
71057,3,16091207
910,3,12362973
2125,3,7478864
535,5,18320883
575,3,1628188
2291,4,17316414
1,5,1542333
750,5,5090571
1275,3,14963680
6358,4,17598572
2968,3.5,9426577
1721,3.5,19839124
648,3.5,3339715
1349,5,1464569
914,4,14560927
1929,5,5802897
3197,3,11156698
3299,4,17701001
43836,3,6328547
1949,4,11558182
1466,3,3889923
2355,3.5,1679859
471,4,14193467
1230,4.5,8358901
4425,3.5,7163790
1208,5,17416878
2291,4,13712058
2572,3,9245885
5349,3,2269717
1678,4.5,19811584
4226,4,9423917
903,5,14179483
293,4,9137310
223,3.5,10244602
836,3,5941763
2288,3.5,6794526
2916,3,11551431
1258,4,11741484
1085,3,14113667
1097,4,12827325
778,3,7614783
68157,3,12210677
89305,3,11837233
1672,4,12645273
544,3,2960664
4995,4.5,19692330
377,4,1425044
2003,3,9041829
2541,4.5,19626085
1748,4,7267523
3253,3.5,5223185
50872,4,9508790
2553,4,10757804
1385,4,5178587
912,4.5,8758617
6662,3.5,17775194
2185,3.5,14717475
51662,3,14961000
1792,4,18906168
588,3.5,3784386
151,4,17752903
58,3.5,11430480
7088,3,6240656
783,4.5,5910757
1267,4,10710063
3452,3,13512933
3863,3,15809477
1932,3,19811584
2617,3,12551614
337,3.5,7865578
4232,4,5581053
1674,4,1532474
2002,3,2900475
256,5,10558749
1036,5,6738962
7254,4,19695901
64614,4.5,9514559
1968,3.5,118430
909,3,4030824
1307,4,7165629
3769,4,17945565
1495,3.5,8005229
851,5,7565273
56171,3,7598834
3551,4,11370648
1082,3,15060840
913,4.5,11654218
1270,4,6806117
5293,3,20000225
3066,4,3324391
58,4,10760197
2628,4,550724
1230,4,2138514
1265,5,16235091
2396,3,12658919
1356,4.5,17998912
1275,3,4596910
4020,4,9619667
2710,3.5,15647322
1079,4,3818768
32289,4,13884679
1963,5,8045379
50685,3.5,12206944
3910,4.5,1509488
4993,4.5,2740230
1199,3,11014458
3175,4,19472878
225,4,14421366
2599,4,17056883
68237,4,17635543
6232,3.5,8303337
2890,5,17373977
1883,4,11082238
892,4,9149063
72998,4.5,4003284
329,3,17268315
3508,4,9152796
648,3,14170767
2706,4,215752
2333,4,7670810
3263,4.5,3103887
1201,4.5,13216003
2692,4,12064774
608,5,16877440
5483,3.5,9379552
2770,5,1126704
2005,4,11211119
8961,4,4208856
3996,3.5,935473
1097,3,11741841
5477,4.5,11578775
1242,4.5,7778312
1446,4,14253389
2410,4,18550460
4262,4.5,19064357
8783,4,14249227
3254,3.5,3151502
4544,3,15910656
1086,4.5,19966897
1265,5,17156098
5445,3.5,7844093
318,5,3471418
2194,5,3924662
5298,3.5,18725671
3617,4.5,2517923
6331,4,2759287
107,3,17851761
367,3.5,5913436
3175,4,11256467
47,4,2779685
1617,5,19540230
2858,3,11062395
1196,4,10318276
266,5,15831677
2134,3,4242613
2710,3,8446721
32587,4.5,15856074
4958,3.5,7263433
8644,3.5,17596179
5630,4,9504700
8949,3,17821041
2707,3,4293925
329,3,5893629
19,4,15503475
46578,4,5290608
858,5,12151541
3551,3.5,2176824
461,4,3766311
1569,3.5,384711
71876,3.5,14001521
32587,3.5,2091398
170,4,16524393
55118,4,4003284
327,4,13911666
2144,3,4856349
965,5,15570183
4886,5,10552231
3307,4,14535119
3317,4,6449499
4945,3.5,1511327
841,4,6984936
2639,3,11164360
3487,4,1755301
1348,3.5,4100015
7585,3,9585643
4772,3.5,1717348
2231,3.5,18877771
1694,4,14512491
1645,3,13717201
237,5,5870607
1388,3.5,6085218
2707,4,18872073
111,4.5,422201
2411,3.5,5667070
1092,5,19932803
3301,3,18368266
3996,3,6512635
4643,3,5949853
2420,4,16298352
2012,4,19351589
3755,3.5,1931369
3916,5,15843430
1303,3,13034309
1200,3,19381612
2124,4,19615476
5970,3.5,14760964
1587,4,17628667
1208,4,96497
3615,3,11085810
2931,3,832596
1687,5,6317938
2021,3,4015071
1962,4,19417672
1027,4,12246540
27904,3.5,5157727
3986,3,19210331
3481,4,6801277
1466,5,9458798
2144,3.5,10568447
3988,3.5,2680112
1266,3,2696222
6350,4.5,3963759
2390,3,16382867
2599,4,9165173
3897,3,13549082
7173,3,18505399
68954,4,8479762
100159,3.5,17149418
1258,5,14348246
1022,4,9886734
2571,4,17529648
1215,4,6037244
2959,5,4874656
5956,3.5,18083357
2366,4,12232394
1457,5,402625
1735,4,3421017
592,5,749617
2671,4,7720053
260,4.5,15376916
296,5,15935965
5900,4,12613768
7406,4.5,2430103
4361,4,13126844
96829,4.5,4763119
6303,3.5,16623340
1027,3.5,19978579
3285,4,3152771
46948,4,19478147
1254,4,11741555
7881,3.5,5204843
2723,3.5,2876149
2448,3.5,15313494
933,3,19252802
539,3,18105789
2997,4,440347
19,5,6436764
296,4,14941943
1769,3,16395441
253,3.5,344008
2115,4.5,13058796
555,4,13480516
76093,3,10348729
3578,4.5,14122669
49530,4,5835672
951,5,5986985
380,4.5,9479945
38038,4.5,9507717
1047,4,2449785
464,4,2961450
500,4.5,16089314
10,4.5,2532265
2918,4.5,3758488
6024,3,11719318
783,3,13117217
2203,5,11393509
4776,4.5,8365581
174,3.5,3775510
452,5,12601356
150,4,6287219
2420,3,1924760
1246,4.5,18372982
3285,3,4405588
6218,4,17877497
608,4.5,826274
112,3,6714565
2159,4,14180465
8595,4,13402751
1961,4,17986893
3897,3,19640785
1252,4,19779006
10,3.5,4779854
80862,5,7455021
5333,4,15003563
6365,3.5,14148210
2348,3,9969606
2716,3.5,2175217
105,3,1916116
1927,5,11444822
6378,3.5,3360898
61132,4,2161858
106030,3,13269317
110,3,18252906
2819,5,14176107
506,5,11413549
2384,3,16581297
11,3,10700794
648,3.5,23735
2571,4,1509096
5292,3,5152225
480,4,2839178
952,5,14320741
377,4,13492268
54503,3,5726402
1784,5,17451617
67923,4,17718522
106916,3,9458299
99813,4,17867800
1682,5,2515439
3791,3.5,5384125
52319,3,19590293
175,3.5,4295336
69253,3.5,14995900
5445,3.5,6118617
83,3,17859780
552,4,11222514
4370,4,13726596
485,3.5,19228959
4003,4,5132347
3178,3,9723169
85,5,14257051
3173,3.5,14343102
96821,4,18935048
2125,5,10410973
3265,4,9161511
524,3.5,13838188
733,4,6181682
1542,4,6259875
1019,4,3009191
50442,4,6166161
46578,3,16135989
547,4,19406992
2551,4,13048222
593,4.5,9825955
2268,4.5,1075462
4022,4,10220921
2858,4.5,6878059
6286,5,12551614
548,5,5918348
1754,3,10064106
1023,4,17824346
3638,3.5,3493422
468,4,2093362
1059,5,6132243
1969,4,19744357
1485,3.5,14662731
223,4,15609012
741,4,2822514
2355,3,476531
4425,5,4286263
47,4.5,7657184
32587,4,5602790
2542,4.5,8045575
3578,4,369745
3175,4,11612799
589,3.5,4921898
1923,4,15564843
111,5,5439528
1298,5,17738687
3893,5,3043572
2712,4,7141070
6942,3.5,19236692
2,4.5,12250898
6702,4,19400116
4971,3,18930494
3163,5,8829219
3252,4,7957327
344,5,5105467
4232,3,3523874
592,4.5,16809035
1036,5,7411638
4993,3.5,4118573
53322,5,11728195
253,4,18501736
1252,5,1808382
2418,3,475906
2344,3,16792210
2,5,23539
1257,4,14879593
1408,4,16353398
4995,4,16012460
3362,3,16305657
3016,4,7888922
2105,3,18289091
365,4,3805050
8865,3.5,12004389
2641,3,15353411
2987,3,4468387
1302,4,5110182
54995,4.5,12171027
5954,4,1993094
356,3.5,8252382
5878,3,2401973
973,5,8955278
904,5,11223496
52245,4.5,12515268
1089,3.5,18546656
3635,3,8133199
1282,5,4461974
2532,4,14101289
48780,5,14134135
1227,5,17832008
2916,4,832954
4571,3,18880788
3745,3,4177422
3745,3.5,5131365
4979,4,14943444
1797,3,1639780
26204,4.5,13914255
2369,3,17166636
79091,4,15154518
61024,4.5,8912681
480,4.5,11981599
434,5,11213708
1171,4,17016018
1719,3,3924929
3179,3,18062335
1198,5,5171640
97304,4,12981157
2858,4.5,12641827
2017,4,3266666
2291,5,19257089
47,4,9494162
91077,3,4144738
720,3,8007194
1729,3.5,16137608
4621,3.5,6890437
1206,4,11572166
1079,5,7309567
180,4,3838968
2572,4,13547742
104069,4.5,11420782
1117,3.5,18414542
1090,4,5942120
145,3,1440725
6180,5,546991
750,5,16238234
104339,3,16326054
7360,3.5,1175588
2115,5,8763332
249,5,14005183
1333,4.5,9628382
4011,4.5,1424419
2683,3,853351
4226,4,16755168
5952,3.5,14805400
1299,3.5,15964291
912,4,17308232
1408,3,5142170
2245,4,11557038
466,4,660976
457,4.5,12786531
724,4,11159716
3000,4,801091
4223,3.5,15682132
3418,5,19818460
2002,3,1926296
3654,4,13305788
165,4,10704794
39292,4.5,19651107
161,4,2770058
1380,3.5,3347020
3704,3.5,2995474
1227,3,19730444
748,4,8551347
5380,3,19892562
1242,3,17056883
170,3,8037646
60069,3.5,4314590
6796,4.5,15284578
2810,4,9746583
1120,3,11189311
457,4,17044007
1221,5,5567693
1340,4.5,18229759
260,5,4447365
2011,3,798502
4237,5,16778583
2291,5,17428756
7918,4,4014962
168,3,2093362
480,5,3113549
3298,4,14196218
786,3,4344775
1250,4.5,11382543
1293,3,2644678
316,4,17837705
6,3,7280097
4741,4,18623510
597,4,15615067
31696,4,6667323
3783,4,9600968
272,5,3108210
377,5,11041106
500,4,1945282
5991,4.5,15667720
7147,4,18202611
1457,4,19479845
1198,5,13138168
59315,4,6380111
7827,3,17067064
1207,3,16182402
919,5,14067266
54286,3,11667648
4343,4,16971190
2278,4.5,17445919
7924,4,15119280
5349,4.5,18532743
953,4.5,8572851
593,4,9983948
1078,3.5,19078003
3950,3.5,12608070
1219,5,16096190
7116,3,19729104
53996,4.5,14881200
7033,3.5,19988115
1307,4,11976330
1304,4,8786318
6934,4,14408007
1210,4,2227673
8464,3.5,2796349
3253,3,12464847
2329,4,2523459
3827,4,13603341
104,4.5,17866818
88744,5,15959576
1358,5,14457979
2302,3,12123643
480,4.5,8090656
3718,3,7409673
4701,4,2476504
1250,3,5313951
337,3.5,8447703
1295,4,12740059
5952,5,4604929
469,3,17250169
46578,4.5,18987308
33166,5,18754854
2015,4,18336993
500,3.5,2905886
7943,4.5,15767272
2935,5,15971132
3396,4,19781132
92102,3,11912479
377,3,2278790
48394,4.5,5883770
4887,4,6002042
953,4.5,17323093
3,3,7157538
2150,4,7896226
2959,5,10251478
586,3,16276902
356,5,5335331
4979,3.5,15581507
4814,3,15309832
59315,3.5,18485823
3101,4,9152796
4995,3.5,2536980
2294,3,10633280
5349,3.5,13869551
104089,4,2618941
1968,3.5,15067610
2724,3.5,10131403
1259,4,10236245
1635,5,920970
7698,4.5,17745241
1244,5,15249642
1673,5,482782
628,5,18833601
6003,4.5,468244
5055,4,8188102
337,4,6202703
3704,4,6125563
4973,5,7357146
915,5,10542014
33615,3.5,5972447
1617,4.5,5602398
247,3.5,16840666
2542,3.5,9091857
246,4,5121148
556,3.5,9160030
33615,4,8431039
50,5,11630320
8947,4.5,17864334
4022,3,18802792
68954,4,7981885
4873,3.5,19812728
7444,4,7029015
2617,3.5,14752248
8195,5,9154761
300,5,1356639
68237,4,14298808
5965,4,9907594
4370,4,10846480
4844,3,4157936
1610,4,12947400
481,3,7888922
1954,4,12829486
342,5,11536107
986,4,16334698
3897,4,17897108
8236,3.5,12462258
1208,5,2344177
357,5,9024273
2296,5,13967855
8225,3,19404599
2527,3,4319305
2302,4,6038101
54272,3,16837719
1193,5,5149511
4384,5,9826026
2551,5,9660995
6062,4,5382518
4144,3.5,9753959
1228,5,9037632
1884,4,3299798
911,5,13325469
1197,4.5,19064286
55118,3.5,19834766
59126,3.5,1498879
540,3,17387337
61705,3.5,9198144
293,4.5,5933904
5540,3.5,15959576
3753,3.5,3411461
412,4,5145707
2502,5,9545832
1257,4,3451307
2762,5,10958626
2132,5,9712756
2791,4,15456288
3362,4.5,10917636
750,4,17012376
2165,3.5,6345211
8575,4,19558663
5388,4.5,6677237
45517,3.5,13526292
2808,3,4226931
6950,3.5,19022600
2594,4,5375838
2699,3.5,18159585
318,5,11405100
361,3.5,3691065
7761,3,4111964
5902,5,15835053
5319,3.5,16820073
2300,5,11888153
1090,4,7436750
1199,4,1813722
1022,5,12381047
1089,3.5,13270495
